ORF, GSM114368, GSM114370, GSM114371, GSM114372, GSM114383, GSM114384, GSM114385, GSM114386, GSM114612, GSM114613, GSM114614, GSM114615, GSM116024, GSM116025, GSM116026, GSM116027, GSM116028, GSM116029, GSM116030, GSM116031
b2078,0.227597841,0.049930325,0.049930325,-0.178925421,-0.178925421,-0.178925421,-0.178925421,-0.178925421,-0.213413784,-0.100763841,-0.100763841,-0.100763841,-0.051503908,-0.051169735,-0.010558005,-0.039394134,-0.082629984,-0.103732932,-0.145734966,-0.120854953
b3992,-1.012976011,-1.012976011,-0.448716579,-0.448716579,-0.610369807,-0.357421474,-0.357421474,-0.106725177,0.016744967,0.107029517,0.194395267,0.310915773,0.220749363,0.261716817,0.210669544,0.248538482,0.25818767,0.282628255,0.251836913,0.269851883
b2074,-0.350711805,-0.034344079,0.347469013,0.323035638,0.200625365,0.113422871,0.116352214,0.080023512,0.18184464,0.123406031,0.172814296,0.190944518,0.227152645,0.208442316,,,,,,
b0559,0.009833874,-0.112878826,0.182959693,0.182959693,0.182959693,0.182959693,0.256476605,0.078758946,0.078758946,0.073532402,0.073532402,-0.039762937,0.023836524,-0.058201054,,,,,,
b2076,0.113477584,0.113477584,0.113477584,0.113477584,0.113477584,0.113477584,-0.266133362,0.120645277,0.120645277,0.120645277,0.120645277,0.120645277,0.120645277,0.120645277,0.164568837,0.13466412,0.181734976,0.181734976,,
b3993,-0.642992247,0.114449549,-0.119135979,0.065292324,-0.116929108,-0.044347437,-0.044347437,-0.01944792,0.074201089,0.176820918,0.206502058,0.224496425,0.171955774,0.230789318,0.174942802,0.185091383,0.199405545,0.229712833,0.200049703,0.214265188
b2070,-0.544135881,-0.544135881,-0.292711231,-0.064608121,-0.064608121,-0.064608121,-0.064608121,-0.064608121,-0.064608121,0.058172572,0.07326391,0.07326391,-0.119735638,0.111922878,0.080780276,0.080780276,0.080780276,0.080780276,0.039670043,0.039670043
b2071,0.845765835,0.845765835,0.845765835,0.845765835,0.845765835,0.845765835,0.845765835,0.258147791,0.63833324,0.604495004,0.975423287,0.975423287,1.112651488,1.112651488,1.112651488,0.959696472,0.959696472,0.800976402,0.769877946,
b2072,0.10714945,0.442917196,0.175780502,0.396850556,0.396850556,0.396850556,0.379524295,0.379524295,0.379524295,0.344296139,0.344296139,0.397802179,0.397802179,0.397802179,0.43896411,0.43896411,0.430624688,0.43292437,0.353470846,0.359675223
b2073,0.207275379,-0.054324476,0.08084409,0.173849575,0.090843724,0.226297236,0.226297236,0.302448414,0.334983778,0.304326267,0.34798977,0.290155634,0.272876576,0.309341031,0.309341031,0.298071472,0.287759163,0.287759163,0.276459719,
b2516,0.389235219,0.081719368,0.139415118,-0.134272768,-0.259727833,-0.319530853,-0.239472126,-0.216827669,-0.183632958,-0.166702994,-0.191727114,-0.191727114,-0.23585065,-0.199770349,-0.199770349,-0.150394398,,,,
b3857,-0.128162618,-0.128162618,-0.128162618,0.237064328,0.237064328,0.099689754,0.099689754,0.099689754,0.099689754,0.122918536,0.122918536,0.088791464,0.257520763,0.257520763,0.257520763,0.255490299,0.202792287,,,
b3856,-0.069969319,-0.069969319,0.454154043,0.454154043,0.61832274,0.537115583,0.537115583,0.537115583,0.537115583,0.398086962,0.440254759,0.30835328,0.234144637,0.217180834,0.217180834,0.217180834,0.217180834,0.230716156,0.252289451,0.235055314
b3850,0.050553486,0.050553486,0.050553486,-0.152745581,-0.016354409,0.018714185,0.018714185,0.018714185,-0.056214369,-0.027872506,-0.027872506,-0.070335616,-0.064901116,-0.101953977,-0.194583627,-0.119727995,-0.119727995,-0.107168898,-0.107168898,-0.098230748
b2858,-1.302249175,-1.302249175,-1.006279858,-1.006279858,-1.006279858,-1.006279858,-1.006279858,-1.006279858,-1.006279858,-0.361914445,-0.402016493,-0.402016493,-0.402016493,-0.140521158,-0.140521158,-0.140521158,-0.30311525,-0.30311525,-0.30311525,0.043219086
b2859,1.251823821,0.479833514,0.896796407,0.896796407,0.896796407,0.896796407,0.896796407,0.896796407,0.896796407,0.896796407,0.914452912,0.914452912,0.914452912,0.914452912,0.844820091,0.844820091,0.848798831,,,
b2584,-0.038973508,-0.038973508,-0.038973508,-0.126663897,-0.126663897,-0.126663897,-0.126663897,0.211899045,0.211899045,0.281525655,0.281525655,0.339185011,0.261091306,0.261091306,0.173225491,0.200795461,0.191045179,0.170884363,0.152147044,0.172712517
b2585,0.287313913,0.287313913,0.287313913,0.814098008,0.436348351,0.373714132,0.264266245,0.091847447,-0.019006463,-0.04901389,-0.04901389,0.005811948,-0.033480818,-0.033480818,-0.112059882,-0.104635363,-0.145946666,-0.168988377,-0.168988377,-0.162608469
b2854,0.970292077,0.970292077,0.55495613,0.55495613,0.485400202,0.16541243,0.288251203,0.288251203,0.415178875,0.236167054,0.032448372,-0.049077871,0.099625806,-0.005402039,0.083376548,0.075373913,0.181550312,0.079945538,0.177993137,0.086622479
b2587,-0.564706893,-0.515108823,-0.483365962,-0.483365962,-0.483365962,-0.483365962,-0.483365962,-0.483365962,-0.483365962,-0.483365962,-0.483365962,-0.54078735,-0.448222027,-0.688375453,-0.726188976,-0.775658329,-0.603608363,-0.587100048,-0.459533852,
b2580,-0.17510144,-0.17510144,0.007364035,0.007364035,0.007364035,0.007364035,0.049530726,-0.07438675,-0.050569394,0.029224118,0.14480473,0.083415251,0.124957794,0.119905341,0.118301346,0.153426895,0.147180658,0.161088916,0.202827741,
b3858,-0.063031002,-0.063031002,-0.063031002,-0.063031002,-0.002928873,-0.085552909,-0.076888464,-0.021261142,-0.110907358,-0.003958648,-0.003958648,0.05437176,0.064402326,0.064402326,0.013291687,0.054609788,0.024797581,0.024797581,0.061102048,0.061102048
b2582,0.442981068,-0.431664245,-0.279033916,-0.279033916,-0.279033916,-0.279033916,-0.426983545,-0.538061508,-0.535540603,-0.535540603,-0.535540603,-0.478587574,-0.478587574,-0.449982388,-0.433824814,-0.402428026,-0.427573041,-0.43819378,-0.425305113,-0.425093233
b2851,0.242790206,0.425164803,0.425164803,0.292799767,0.292799767,0.292799767,0.292799767,0.263623017,0.263623017,0.263623017,-0.112766293,-0.099637728,0.064845086,-0.05190762,-0.05190762,-0.153153832,-0.098743896,-0.098743896,-0.098743896,-0.132597287
b4173,-0.410128362,-0.177423691,-0.245790553,-0.175188844,-0.155135535,-0.113353384,-0.121686928,-0.081676375,-0.099622311,-0.099622311,-0.099622311,-0.104518418,-0.079281658,-0.047116068,-0.021549533,-0.028470366,-0.045211742,-0.045211742,-0.053159624,-0.053159624
b4251,0.154580923,0.154580923,0.154580923,-0.373957885,0.236796392,0.236796392,0.236796392,0.236796392,0.149060627,0.098831611,0.098831611,0.116159495,0.140260028,0.235008034,0.189322256,0.189322256,0.185762956,,,
b4172,-2.191390314,-1.208140651,-0.80799578,-0.80799578,-0.80799578,-0.80799578,-0.541081336,-0.532169643,-0.51313805,-0.360692778,-0.30875156,-0.338040815,-0.356597563,-0.330361785,-0.330361785,-0.281638538,-0.335586668,-0.334872757,-0.414934273,-0.398392794
b3998,-1.252539792,-0.083364156,0.130178438,0.130178438,0.130178438,-0.000268646,-0.000268646,-0.082574252,-0.010618101,0.071819726,0.099740004,0.099740004,0.147782155,0.147782155,0.078283333,0.078283333,0.078283333,0.098083339,0.098083339,
b1437,1.074819376,1.074819376,0.95318354,0.58842084,0.230200959,0.430519938,0.430519938,0.380992382,0.380992382,0.357816287,0.287883094,0.287883094,,,,,,,,
b3999,-0.723088408,-0.723088408,-0.723088408,-0.555406421,-0.3755334,-0.324052587,-0.204498047,-0.204498047,0.040996274,0.079968998,0.079968998,0.079968998,0.079968998,0.079968998,0.027734984,0.001125871,0.13144711,,,
b2452,-0.196752888,-0.023807179,-0.023807179,0.029379605,0.029379605,0.029379605,0.029379605,0.062612051,0.095395237,0.082111006,0.078461682,0.090111738,0.090111738,0.090111738,0.102701047,0.102701047,0.102701047,0.11089613,0.144631882,0.145025592
b2453,-1.024990421,-1.024990421,-0.486779994,-0.346974088,-0.246055891,-0.25179152,-0.25179152,-0.25179152,0.005720724,0.004005751,-0.021253825,0.009988074,0.043055132,0.000326229,0.033768301,0.007107519,0.010281576,0.010281576,0.013682325,0.013682325
b2450,0.609741595,0.211399963,0.540423356,0.392334824,0.392334824,0.392334824,0.392334824,0.222632223,0.222632223,0.222632223,0.204904075,0.156921974,0.227969499,0.161153248,0.161153248,0.161153248,0.247211461,0.163316688,0.163316688,0.13260728
b2451,-0.52519142,-0.222993554,-0.254700092,-0.085949553,-0.061652036,-0.061652036,0.101766864,0.101766864,0.044751329,-0.054136144,-0.113139541,-0.113139541,-0.113139541,-0.113139541,-0.188808113,-0.037503444,-0.127472154,-0.127472154,-0.162962705,
b2104,0.67493559,0.67493559,0.67493559,0.351531648,0.351531648,0.351531648,-0.091240811,-0.091240811,-0.082558525,-0.114069348,-0.114069348,-0.114069348,-0.157216709,-0.103458443,-0.139814258,-0.086743368,-0.163367245,-0.131514246,-0.080135109,-0.080135109
b2105,-0.520655883,-0.284705076,-0.164986863,-0.107582797,0.009714781,0.009714781,0.141660779,0.244103831,0.161039506,0.135984574,0.098363722,0.114268942,0.056812558,0.056812558,0.056812558,0.0423617,0.034697957,0.052121599,0.041290099,
b2454,-0.027274548,-0.48816867,-0.48816867,-0.48816867,-0.48816867,-0.48816867,-0.48816867,-0.48816867,-0.199836399,-0.199836399,-0.199836399,-0.199836399,-0.351949515,-0.351949515,-0.351949515,-0.117150574,-0.120010825,-0.004184178,,
b2107,0.397804985,0.397804985,0.397804985,0.397804985,0.397804985,0.397804985,-0.049049281,-0.049049281,-0.049049281,-0.049049281,-0.049049281,0.262704509,0.262704509,0.262704509,0.262704509,0.229173382,-0.079799117,0.058939496,0.049986038,0.157281012
b2108,0.329999979,0.329999979,0.329999979,0.342667239,0.342667239,0.342667239,0.342667239,0.342667239,-0.391953414,-0.265863647,-0.265863647,-0.265863647,-0.265863647,-0.219023439,-0.219023439,-0.219023439,-0.219023439,-0.040591916,-0.091274399,-0.091274399
b2109,-0.034337666,0.335445435,-0.041997983,0.279438238,0.279438238,0.279438238,0.279438238,0.279438238,0.279438238,0.371343542,0.440933651,0.566414619,0.566414619,0.755017475,0.755017475,0.649298373,0.387020244,0.500396826,0.500396826,0.524785842
b2458,-0.642446424,-0.642446424,-0.642446424,-0.642446424,-0.642446424,0.089623687,0.025555332,0.241331339,0.241331339,0.192263464,0.192263464,0.184533605,0.184533605,0.184533605,0.184533605,0.147610125,0.147610125,0.171980482,,
b2459,0.144044371,0.256499324,0.090995881,-0.037714833,-0.037714833,-0.037714833,-0.037714833,0.141884544,0.15967614,0.15967614,0.15967614,0.15967614,0.15967614,0.15967614,0.151560406,0.151560406,0.241398863,0.19512178,0.22599786,0.22599786
b4176,0.03379384,-0.13733727,-0.021560445,0.224951728,0.392418042,0.383527754,0.284050824,0.245253667,0.208687626,0.156822462,0.168314687,0.168314687,0.174531651,0.174531651,0.160262975,0.129225909,,,,
b4356,-0.408186982,0.164112902,-0.236475028,-0.188576225,-0.188576225,-0.188576225,-0.267400339,-0.267400339,-0.307463373,-0.158047915,-0.210650636,-0.148491087,-0.197060302,,,,,,,
b1433,0.078954521,0.044643668,0.044643668,0.044643668,0.404694471,0.404694471,0.404694471,0.116919776,0.116919776,0.116919776,0.116919776,0.372134419,0.40353989,0.318461078,0.318461078,0.254216007,0.254216007,0.18979841,,
b1158,-0.34868219,-0.34868219,-0.34868219,-0.34868219,-0.34868219,-0.34868219,-0.34868219,-0.34868219,-0.060544901,-0.060544901,-0.180886984,-0.234373008,-0.02683915,-0.155873994,-0.133099508,-0.133099508,-0.053084845,-0.059263815,0.035281722,0.035281722
b1159,1.191239649,0.618246263,0.627254459,0.627254459,0.627254459,0.627254459,0.627254459,0.123641,0.213486306,0.191524891,0.197156173,0.197156173,0.197156173,0.029579441,0.029579441,0.029579441,0.234766975,0.234766975,0.279769322,
b1156,-1.244277153,-0.331933982,-0.331933982,-0.331933982,-0.331933982,-0.331933982,-0.129998739,-0.129998739,0.059735319,0.059735319,0.059735319,0.249960006,0.019508533,0.057704721,0.057704721,0.088859052,0.172627646,0.172627646,,
b1157,-0.505404374,-0.505404374,-0.505404374,-0.09054215,-0.112125527,0.317303039,0.317303039,0.317303039,0.317303039,0.317303039,0.317303039,0.317303039,0.297117136,0.145854888,0.121167002,0.215048659,0.160026143,0.154382867,0.154382867,0.156711141
b1154,-0.920183223,-0.646351523,-0.16321302,-0.16321302,-0.16321302,-0.16321302,-0.16321302,-0.16321302,-0.16321302,-0.335445586,-0.335445586,-0.335445586,-0.335445586,-0.335445586,-0.001079052,-0.05278811,-0.05278811,-0.199647933,-0.104915,-0.104915
b1155,-1.031068695,-0.525037212,-0.259742236,-0.265364,-0.265364,-0.265364,-0.265364,-0.265364,-0.026153083,-0.228303857,-0.31210446,-0.419510445,-0.265667866,-0.36843388,-0.160405482,-0.254473103,-0.12418429,-0.212704912,-0.102185299,-0.147128234
b1152,-0.27883228,-0.27883228,-0.27883228,-0.27883228,-0.27883228,-0.27883228,-0.117751371,0.315472503,0.315472503,0.433714846,0.387966284,0.387966284,0.387966284,0.387966284,0.427825649,0.427825649,0.427825649,0.427825649,0.356317419,0.356317419
b1153,1.460325899,0.65284792,0.65284792,0.65284792,0.65284792,0.65284792,0.65284792,0.65284792,0.251309703,0.040617363,0.040617363,0.040617363,0.040617363,0.040617363,-0.2333023,-0.2333023,-0.2333023,-0.368202726,-0.368202726,-0.368202726
b1150,-0.059582033,0.247440064,0.247440064,0.135254373,-0.035485372,-0.021513259,-0.021513259,0.013607078,-0.112924433,-0.203051061,-0.199394931,-0.135841984,-0.18276792,-0.104190819,-0.131982142,-0.04913192,-0.059248792,-0.029829341,-0.028808231,
b1151,-0.130526825,-0.100382461,0.111833368,0.111833368,0.111833368,0.111833368,0.225359985,0.272090312,0.160064522,0.159660216,0.149825618,0.165059815,0.123104743,0.151372911,0.096153171,0.113288046,0.085635415,0.085635415,0.068607237,
b1534,-0.007830687,-0.007830687,0.479734949,0.211846369,0.211846369,0.211846369,0.126923413,0.301788231,0.301788231,0.301788231,0.301788231,0.237999329,0.253534026,0.253534026,0.25003185,0.219690977,0.219690977,0.201196191,0.254320611,0.254320611
b1168,-0.370142054,-0.188115614,-0.188115614,-0.188115614,-0.188115614,-0.188115614,0.253260096,0.253260096,0.253260096,0.237170888,0.237170888,0.237170888,0.474094038,0.582288015,0.67797686,0.635635158,0.654582644,0.570972299,,
b0704,0.259466287,0.936996272,0.637586771,0.477319513,0.349838561,0.138574096,0.140327748,0.088589248,0.078957272,0.078957272,0.078957272,0.078957272,-0.016123326,-0.016123326,-0.072161732,-0.072161732,,,,
b1535,1.236918145,0.673363222,0.673363222,0.673363222,0.673363222,0.673363222,0.712203111,0.552511691,0.447166235,0.447166235,0.447166235,0.447166235,0.447166235,0.447166235,0.447166235,0.447166235,0.467860241,0.511119517,0.436897391,
b1536,1.030381865,1.030381865,1.030381865,0.436844772,0.40918001,0.351148863,0.351148863,0.075920996,-0.020195201,-0.021835509,-0.021835509,-0.180693121,-0.131734659,-0.131734659,-0.08329959,-0.08329959,-0.142365883,-0.142365883,-0.066069988,-0.066069988
b1800,-0.944363362,-0.440969827,-0.281648798,-0.306654775,-0.178226825,-0.188867082,0.005711002,-0.095398417,0.057834957,0.064764839,0.015545677,-0.024758639,-0.024758639,-0.132194489,-0.132194489,-0.104620692,-0.104620692,-0.129302504,-0.122152736,-0.147386729
b1801,0.085037494,0.085037494,0.184453448,0.290478451,0.290478451,0.290478451,0.15232434,-0.038283167,-0.117710755,-0.201458913,-0.201458913,-0.201458913,-0.176700074,-0.180349031,-0.180349031,-0.159806675,-0.159806675,-0.170377797,,
b1802,-0.78193774,0.234341766,0.234341766,0.234341766,0.005980208,0.005980208,-0.132248392,-0.160836849,-0.256466299,-0.251622006,-0.318648047,-0.318648047,-0.318648047,-0.318648047,-0.422770229,-0.422770229,-0.381337433,-0.250915153,,
b1537,0.147440471,0.602477901,0.522204694,0.47758148,0.47758148,0.47758148,0.275326306,0.197553942,0.200389799,0.213022789,0.110018106,0.053938856,0.048236924,-0.020215536,-0.004366442,-0.004366442,-0.003621363,-0.045372968,-0.028607997,-0.013084014
b1804,0.705434841,0.705434841,0.320650698,0.320650698,0.320650698,0.320650698,0.185834011,0.185834011,0.185834011,0.064661617,0.015891669,0.015891669,0.015891669,0.015891669,0.015772481,0.008004036,0.009411338,0.057997414,0.020409674,
b1805,0.101540713,0.101540713,0.101540713,-0.053138035,-0.053138035,-0.053138035,-0.053138035,-0.086315573,-0.086315573,-0.086315573,-0.086315573,-0.086315573,-0.086315573,-0.086315573,-0.072560116,-0.103957811,-0.07704992,-0.077528795,-0.108759739,-0.134341955
b1806,0.668578164,0.668578164,0.668578164,0.668578164,0.668578164,0.668578164,0.668578164,0.872415324,0.58580603,0.58580603,0.58580603,0.581220154,0.304807498,0.286976534,0.286976534,0.26921808,0.26921808,0.26921808,0.26921808,0.26921808
b1807,-0.172228137,-0.172228137,-0.172228137,-0.119802712,-0.119802712,-0.119802712,-0.119802712,-0.266630266,-0.255455896,-0.223521905,-0.179400758,-0.085881461,-0.135061861,-0.13058659,-0.174486577,-0.174486577,-0.227689235,-0.132383731,-0.169991842,-0.161219975
b1808,0.109103004,0.109170549,-0.070230684,-0.024550494,-0.024550494,-0.024550494,-0.024550494,0.122708137,0.136086541,-0.057528898,-0.057528898,-0.035945188,-0.035945188,-0.035945188,-0.076196787,-0.076196787,-0.076196787,-0.008999855,-0.099480531,-0.218712499
b4076,-0.570875333,0.270150126,0.270150126,0.270150126,0.270150126,0.270150126,0.538231966,0.424346514,0.424346514,0.424346514,0.424346514,0.424346514,0.424346514,0.424346514,0.424346514,0.449939097,0.449939097,0.449939097,0.449939097,
b3380,-1.030820373,-0.102957384,-0.062877618,-0.062877618,-0.062877618,-0.062877618,0.109193375,0.109193375,0.109193375,0.306776853,0.333089542,0.333089542,0.270118573,0.270118573,0.258320571,0.258320571,0.307175518,0.219872028,0.232274576,
b4077,-0.394108751,-0.394108751,-0.394108751,-0.394108751,-0.394108751,-0.394108751,-0.314171245,0.640518813,0.640518813,0.640518813,0.619370903,0.348026428,0.459341253,0.459341253,0.542947582,0.505277626,0.454807263,0.386855496,,
b1022,-1.292077932,-1.292077932,-1.292077932,-0.285625036,-0.12389871,-0.480799536,-0.443692029,-0.554801984,-0.554801984,-0.560474685,-0.560474685,-0.560474685,-0.560474685,-0.560474685,-0.389602467,-0.389602467,-0.389602467,-0.389602467,-0.389602467,-0.389602467
b1023,-0.80008006,-0.80008006,-0.80008006,-0.80008006,-0.80008006,-0.473737263,-0.473737263,-0.473737263,-0.473737263,0.041839472,-0.126899061,-0.023074235,-0.280401478,-0.149988681,-0.216634664,-0.216634664,-0.216634664,,,
b1020,0.075575395,0.075575395,0.075575395,0.075575395,0.075575395,-0.319393135,-0.246946498,-0.247365796,-0.247365796,-0.296575792,-0.19545773,-0.201342561,-0.18788464,-0.174776248,-0.194207201,-0.188286422,-0.188286422,-0.164834309,,
b1021,0.323771851,0.088598198,-0.273358174,-0.402240128,-0.402240128,-0.402240128,-0.494225544,-0.494225544,-0.438104417,-0.438104417,-0.35124118,-0.290551775,-0.290551775,-0.290551775,-0.223516094,-0.223516094,-0.210120705,-0.235262896,-0.161476547,-0.178032676
b4074,-0.488757994,-0.65286439,-0.351783197,-0.351783197,-0.351783197,-0.327825823,-0.327825823,-0.44227016,-0.568629794,-0.452817689,-0.378427389,-0.378427389,-0.413952047,-0.407282232,-0.445510631,-0.324853576,-0.313633818,-0.313633818,-0.285677214,
b1024,-0.368873758,-0.032332143,-0.133822901,0.045774091,0.045774091,0.045774091,0.045774091,0.045774091,0.045774091,0.045774091,0.045774091,0.077980795,0.205556405,0.205556405,0.179793891,0.260892073,0.310823982,0.310823982,0.310823982,0.310823982
b1025,0.048649111,0.048649111,0.048649111,0.048649111,0.1855556,0.104176807,0.113966156,0.268827177,0.46075147,0.350774018,0.350774018,0.237083362,0.237083362,0.237083362,0.275400544,0.275400544,0.275400544,0.275400544,0.270686921,0.270686921
b1028,-0.519489805,-0.519489805,-0.519489805,-0.519489805,-0.519489805,-0.519489805,-0.519489805,-0.519489805,-0.519489805,-0.033737295,-0.380981566,-0.334309031,-0.217987998,-0.161823256,-0.161823256,-0.213270199,-0.172204421,-0.169233387,-0.076141908,-0.094026129
